tool	rank	metric	sample	value
K_C8.tsv	order	True positives		4.0
K_C8.tsv	order	False negatives		10.0
K_C8.tsv	order	False positives		0.0
K_C8.tsv	order	Completeness		0.2857142857142857
K_C8.tsv	order	Purity		1.0
K_C8.tsv	order	F1 score		0.4444444444444445
K_C8.tsv	order	Jaccard index		0.2857142857142857
K_C8.tsv	family	True positives		3.0
K_C8.tsv	family	False negatives		13.0
K_C8.tsv	family	False positives		0.0
K_C8.tsv	family	Completeness		0.1875
K_C8.tsv	family	Purity		1.0
K_C8.tsv	family	F1 score		0.3157894736842105
K_C8.tsv	family	Jaccard index		0.1875
K_C8.tsv	genus	True positives		2.0
K_C8.tsv	genus	False negatives		20.0
K_C8.tsv	genus	False positives		2.0
K_C8.tsv	genus	Completeness		0.09090909090909091
K_C8.tsv	genus	Purity		0.5
K_C8.tsv	genus	F1 score		0.15384615384615385
K_C8.tsv	genus	Jaccard index		0.08333333333333333
K_C8.tsv	species	True positives		2.0
K_C8.tsv	species	False negatives		21.0
K_C8.tsv	species	False positives		3.0
K_C8.tsv	species	Completeness		0.08695652173913043
K_C8.tsv	species	Purity		0.4
K_C8.tsv	species	F1 score		0.14285714285714285
K_C8.tsv	species	Jaccard index		0.07692307692307693
K_C8.tsv	strain	True positives		0.0
K_C8.tsv	strain	False negatives		60.0
K_C8.tsv	strain	False positives		4.0
K_C8.tsv	strain	Completeness		0.0
K_C8.tsv	strain	Purity		0.0
K_C8.tsv	strain	Jaccard index		0.0
K_C8.tsv	superkingdom	L1 norm error		0.36251992469746036
K_C8.tsv	phylum	L1 norm error		1.211652997973517
K_C8.tsv	class	L1 norm error		1.2433741249530719
K_C8.tsv	order	L1 norm error		1.3154398485369088
K_C8.tsv	family	L1 norm error		1.424994123887357
K_C8.tsv	genus	L1 norm error		1.6416512063684314
K_C8.tsv	species	L1 norm error		1.7590153754356128
K_C8.tsv	strain	L1 norm error		1.8333333333333344
K_C8.tsv	na	Weighted UniFrac error		0.10753516632016197
K_C8.tsv	na	Unweighted UniFrac error		0.8872496019983841
K_C8.tsv	na	Weighted UniFrac (CAMI)		16.399837050894018
K_C8.tsv	na	Unweighted UniFrac (CAMI)		819.0064350705035
K_C8.tsv	superkingdom	Sum of abundances		0.999014778325123
K_C8.tsv	phylum	Sum of abundances		0.8487269096355466
K_C8.tsv	class	Sum of abundances		0.8491902834008094
K_C8.tsv	order	Sum of abundances		0.831937172774868
K_C8.tsv	family	Sum of abundances		0.813600485731632
K_C8.tsv	genus	Sum of abundances		0.8225712623618351
K_C8.tsv	species	Sum of abundances		0.8118586088939577
K_C8.tsv	strain	Sum of abundances		0.8333333333333335
K_C8.tsv	superkingdom	Taxon counts		1.0
K_C8.tsv	phylum	Taxon counts		2.0
K_C8.tsv	class	Taxon counts		4.0
K_C8.tsv	order	Taxon counts		4.0
K_C8.tsv	family	Taxon counts		3.0
K_C8.tsv	genus	Taxon counts		4.0
K_C8.tsv	species	Taxon counts		5.0
K_C8.tsv	strain	Taxon counts		4.0
K_C16.tsv	superkingdom	Bray-Curtis distance (unfiltered)		0.1817525731861687
K_C16.tsv	phylum	Bray-Curtis distance (unfiltered)		0.5050862820259372
K_C16.tsv	class	Bray-Curtis distance (unfiltered)		0.5800891655747967
K_C16.tsv	order	Bray-Curtis distance (unfiltered)		0.7033653759468923
K_C16.tsv	family	Bray-Curtis distance (unfiltered)		0.7515365950754546
K_C16.tsv	genus	Bray-Curtis distance (unfiltered)		0.8759521184879291
K_C16.tsv	species	Bray-Curtis distance (unfiltered)		0.9722061663507766
K_C16.tsv	strain	Bray-Curtis distance (unfiltered)		1.0
K_C16.tsv	superkingdom	Shannon diversity (unfiltered)		0.009023257382917633
K_C16.tsv	superkingdom	Shannon equitability (unfiltered)		0.008213322821881846
K_C16.tsv	phylum	Shannon diversity (unfiltered)		1.0423043412922528
K_C16.tsv	phylum	Shannon equitability (unfiltered)		0.3949532772917092
K_C16.tsv	class	Shannon diversity (unfiltered)		1.800659247175158
K_C16.tsv	class	Shannon equitability (unfiltered)		0.5825410923162186
K_C16.tsv	order	Shannon diversity (unfiltered)		2.1284309013121594
K_C16.tsv	order	Shannon equitability (unfiltered)		0.5386736564243896
K_C16.tsv	family	Shannon diversity (unfiltered)		2.2395225550472206
K_C16.tsv	family	Shannon equitability (unfiltered)		0.4964735771113636
K_C16.tsv	genus	Shannon diversity (unfiltered)		2.478550082522045
K_C16.tsv	genus	Shannon equitability (unfiltered)		0.4927105992068335
K_C16.tsv	species	Shannon diversity (unfiltered)		2.6371932306584362
K_C16.tsv	species	Shannon equitability (unfiltered)		0.5578542171259312
K_C16.tsv	strain	Shannon diversity (unfiltered)		1.610012437185724
K_C16.tsv	strain	Shannon equitability (unfiltered)		0.827382722664426
K_C16.tsv	superkingdom	True positives (unfiltered)		1.0
K_C16.tsv	superkingdom	False negatives (unfiltered)		1.0
K_C16.tsv	superkingdom	False positives (unfiltered)		2.0
K_C16.tsv	superkingdom	Completeness (unfiltered)		0.5
K_C16.tsv	superkingdom	Purity (unfiltered)		0.3333333333333333
K_C16.tsv	superkingdom	F1 score (unfiltered)		0.4
K_C16.tsv	superkingdom	Jaccard index (unfiltered)		0.25
K_C16.tsv	phylum	True positives (unfiltered)		6.0
K_C16.tsv	phylum	False negatives (unfiltered)		0.0
K_C16.tsv	phylum	False positives (unfiltered)		8.0
K_C16.tsv	phylum	Completeness (unfiltered)		1.0
K_C16.tsv	phylum	Purity (unfiltered)		0.42857142857142855
K_C16.tsv	phylum	F1 score (unfiltered)		0.6
K_C16.tsv	phylum	Jaccard index (unfiltered)		0.42857142857142855
K_C16.tsv	class	True positives (unfiltered)		10.0
K_C16.tsv	class	False negatives (unfiltered)		2.0
K_C16.tsv	class	False positives (unfiltered)		12.0
K_C16.tsv	class	Completeness (unfiltered)		0.8333333333333334
K_C16.tsv	class	Purity (unfiltered)		0.45454545454545453
K_C16.tsv	class	F1 score (unfiltered)		0.5882352941176471
K_C16.tsv	class	Jaccard index (unfiltered)		0.4166666666666667
K_C16.tsv	order	True positives (unfiltered)		13.0
K_C16.tsv	order	False negatives (unfiltered)		1.0
K_C16.tsv	order	False positives (unfiltered)		39.0
K_C16.tsv	order	Completeness (unfiltered)		0.9285714285714286
K_C16.tsv	order	Purity (unfiltered)		0.25
K_C16.tsv	order	F1 score (unfiltered)		0.3939393939393939
K_C16.tsv	order	Jaccard index (unfiltered)		0.24528301886792453
K_C16.tsv	family	True positives (unfiltered)		12.0
K_C16.tsv	family	False negatives (unfiltered)		4.0
K_C16.tsv	family	False positives (unfiltered)		79.0
K_C16.tsv	family	Completeness (unfiltered)		0.75
K_C16.tsv	family	Purity (unfiltered)		0.13186813186813187
K_C16.tsv	family	F1 score (unfiltered)		0.22429906542056077
K_C16.tsv	family	Jaccard index (unfiltered)		0.12631578947368421
K_C16.tsv	genus	True positives (unfiltered)		12.0
K_C16.tsv	genus	False negatives (unfiltered)		10.0
K_C16.tsv	genus	False positives (unfiltered)		141.0
K_C16.tsv	genus	Completeness (unfiltered)		0.5454545454545454
K_C16.tsv	genus	Purity (unfiltered)		0.0784313725490196
K_C16.tsv	genus	F1 score (unfiltered)		0.13714285714285715
K_C16.tsv	genus	Jaccard index (unfiltered)		0.0736196319018405
K_C16.tsv	species	True positives (unfiltered)		4.0
K_C16.tsv	species	False negatives (unfiltered)		19.0
K_C16.tsv	species	False positives (unfiltered)		109.0
K_C16.tsv	species	Completeness (unfiltered)		0.17391304347826086
K_C16.tsv	species	Purity (unfiltered)		0.035398230088495575
K_C16.tsv	species	F1 score (unfiltered)		0.058823529411764705
K_C16.tsv	species	Jaccard index (unfiltered)		0.030303030303030304
K_C16.tsv	strain	True positives (unfiltered)		0.0
K_C16.tsv	strain	False negatives (unfiltered)		60.0
K_C16.tsv	strain	False positives (unfiltered)		7.0
K_C16.tsv	strain	Completeness (unfiltered)		0.0
K_C16.tsv	strain	Purity (unfiltered)		0.0
K_C16.tsv	strain	Jaccard index (unfiltered)		0.0
K_C16.tsv	superkingdom	L1 norm error (unfiltered)		0.3635051463723374
K_C16.tsv	phylum	L1 norm error (unfiltered)		1.0101725640518742
K_C16.tsv	class	L1 norm error (unfiltered)		1.1601783311495928
K_C16.tsv	order	L1 norm error (unfiltered)		1.4067307518937833
K_C16.tsv	family	L1 norm error (unfiltered)		1.5030731901509073
K_C16.tsv	genus	L1 norm error (unfiltered)		1.7519042369758544
K_C16.tsv	species	L1 norm error (unfiltered)		1.944412332701553
K_C16.tsv	strain	L1 norm error (unfiltered)		2.0
K_C16.tsv	na	Weighted UniFrac error (unfiltered)		0.10808830533359905
K_C16.tsv	na	Unweighted UniFrac error (unfiltered)		2.5976793601562083
K_C16.tsv	na	Weighted UniFrac (CAMI) (unfiltered)		12.324740070698155
K_C16.tsv	na	Unweighted UniFrac (CAMI) (unfiltered)		2039.0010399230932
K_C16.tsv	superkingdom	Sum of abundances (unfiltered)		1.0
K_C16.tsv	phylum	Sum of abundances (unfiltered)		0.9999999999999996
K_C16.tsv	class	Sum of abundances (unfiltered)		0.9999999999999996
K_C16.tsv	order	Sum of abundances (unfiltered)		0.9999999999999984
K_C16.tsv	family	Sum of abundances (unfiltered)		0.9999999999999949
K_C16.tsv	genus	Sum of abundances (unfiltered)		0.9999999999999999
K_C16.tsv	species	Sum of abundances (unfiltered)		1.0000000000000029
K_C16.tsv	strain	Sum of abundances (unfiltered)		0.9999999999999997
K_C16.tsv	superkingdom	Taxon counts (unfiltered)		3.0
K_C16.tsv	phylum	Taxon counts (unfiltered)		14.0
K_C16.tsv	class	Taxon counts (unfiltered)		22.0
K_C16.tsv	order	Taxon counts (unfiltered)		52.0
K_C16.tsv	family	Taxon counts (unfiltered)		91.0
K_C16.tsv	genus	Taxon counts (unfiltered)		153.0
K_C16.tsv	species	Taxon counts (unfiltered)		113.0
K_C16.tsv	strain	Taxon counts (unfiltered)		7.0
K_C16.tsv	superkingdom	Bray-Curtis distance		0.18131710356040295
K_C16.tsv	phylum	Bray-Curtis distance		0.6181442489686216
K_C16.tsv	class	Bray-Curtis distance		0.6361707883578473
K_C16.tsv	order	Bray-Curtis distance		0.7200687403093312
K_C16.tsv	family	Bray-Curtis distance		0.7466474559314519
K_C16.tsv	genus	Bray-Curtis distance		0.8807702269611208
K_C16.tsv	species	Bray-Curtis distance		0.9708015231596829
K_C16.tsv	strain	Bray-Curtis distance		1.0
K_C16.tsv	superkingdom	Shannon diversity		0.0010632637195571411
K_C16.tsv	superkingdom	Shannon equitability		0.0
K_C16.tsv	phylum	Shannon diversity		0.5495776826725799
K_C16.tsv	phylum	Shannon equitability		0.7928729973749794
K_C16.tsv	class	Shannon diversity		1.2456256800486738
K_C16.tsv	class	Shannon equitability		0.8985289957050822
K_C16.tsv	order	Shannon diversity		1.4157296492036033
K_C16.tsv	order	Shannon equitability		0.8796422889420231
K_C16.tsv	family	Shannon diversity		1.2598228821237616
K_C16.tsv	family	Shannon equitability		0.782771968021069
K_C16.tsv	genus	Shannon diversity		1.399101477099974
K_C16.tsv	genus	Shannon equitability		0.780853401993042
K_C16.tsv	species	Shannon diversity		1.5479973437342311
K_C16.tsv	species	Shannon equitability		0.7955132689377986
K_C16.tsv	strain	Shannon diversity		1.1100336117640393
K_C16.tsv	strain	Shannon equitability		0.8007199934560222
K_C16.tsv	superkingdom	True positives		1.0
K_C16.tsv	superkingdom	False negatives		1.0
K_C16.tsv	superkingdom	False positives		0.0
K_C16.tsv	superkingdom	Completeness		0.5
K_C16.tsv	superkingdom	Purity		1.0
K_C16.tsv	superkingdom	F1 score		0.6666666666666666
K_C16.tsv	superkingdom	Jaccard index		0.5
K_C16.tsv	phylum	True positives		2.0
K_C16.tsv	phylum	False negatives		4.0
K_C16.tsv	phylum	False positives		0.0
K_C16.tsv	phylum	Completeness		0.3333333333333333
K_C16.tsv	phylum	Purity		1.0
K_C16.tsv	phylum	F1 score		0.5
K_C16.tsv	phylum	Jaccard index		0.3333333333333333
K_C16.tsv	class	True positives		4.0
K_C16.tsv	class	False negatives		8.0
K_C16.tsv	class	False positives		0.0
K_C16.tsv	class	Completeness		0.3333333333333333
K_C16.tsv	class	Purity		1.0
K_C16.tsv	class	F1 score		0.5
K_C16.tsv	class	Jaccard index		0.3333333333333333
K_C16.tsv	order	True positives		4.0
K_C16.tsv	order	False negatives		10.0
K_C16.tsv	order	False positives		1.0
K_C16.tsv	order	Completeness		0.2857142857142857
K_C16.tsv	order	Purity		0.8
K_C16.tsv	order	F1 score		0.4210526315789473
K_C16.tsv	order	Jaccard index		0.26666666666666666
K_C16.tsv	family	True positives		4.0
K_C16.tsv	family	False negatives		12.0
K_C16.tsv	family	False positives		1.0
K_C16.tsv	family	Completeness		0.25
K_C16.tsv	family	Purity		0.8
K_C16.tsv	family	F1 score		0.38095238095238093
K_C16.tsv	family	Jaccard index		0.23529411764705882
K_C16.tsv	genus	True positives		3.0
K_C16.tsv	genus	False negatives		19.0
K_C16.tsv	genus	False positives		3.0
K_C16.tsv	genus	Completeness		0.13636363636363635
K_C16.tsv	genus	Purity		0.5
K_C16.tsv	genus	F1 score		0.21428571428571427
K_C16.tsv	genus	Jaccard index		0.12
K_C16.tsv	species	True positives		2.0
K_C16.tsv	species	False negatives		21.0
K_C16.tsv	species	False positives		5.0
K_C16.tsv	species	Completeness		0.08695652173913043
K_C16.tsv	species	Purity		0.2857142857142857
K_C16.tsv	species	F1 score		0.13333333333333333
K_C16.tsv	species	Jaccard index		0.07142857142857142
K_C16.tsv	strain	True positives		0.0
K_C16.tsv	strain	False negatives		60.0
K_C16.tsv	strain	False positives		4.0
K_C16.tsv	strain	Completeness		0.0
K_C16.tsv	strain	Purity		0.0
K_C16.tsv	strain	Jaccard index		0.0
K_C16.tsv	superkingdom	L1 norm error		0.3624413165851033
K_C16.tsv	phylum	L1 norm error		1.1150576215231385
K_C16.tsv	class	L1 norm error		1.148069582045573
K_C16.tsv	order	L1 norm error		1.3285889473299317
K_C16.tsv	family	L1 norm error		1.3577220760729458
K_C16.tsv	genus	L1 norm error		1.59747182120765
K_C16.tsv	species	L1 norm error		1.756950946811351
K_C16.tsv	strain	L1 norm error		1.8235294117647056
K_C16.tsv	na	Weighted UniFrac error		0.10393494148176949
K_C16.tsv	na	Unweighted UniFrac error		0.8537664749073706
K_C16.tsv	na	Weighted UniFrac (CAMI)		14.955632789925561
K_C16.tsv	na	Unweighted UniFrac (CAMI)		798.233073450494
K_C16.tsv	superkingdom	Sum of abundances		0.9989361702127659
K_C16.tsv	phylum	Sum of abundances		0.8038793103448273
K_C16.tsv	class	Sum of abundances		0.8046562386322297
K_C16.tsv	order	Sum of abundances		0.8450862715678908
K_C16.tsv	family	Sum of abundances		0.8184245660881154
K_C16.tsv	genus	Sum of abundances		0.8137214137214088
K_C16.tsv	species	Sum of abundances		0.8097941802696964
K_C16.tsv	strain	Sum of abundances		0.8235294117647056
K_C16.tsv	superkingdom	Taxon counts		1.0
K_C16.tsv	phylum	Taxon counts		2.0
K_C16.tsv	class	Taxon counts		4.0
K_C16.tsv	order	Taxon counts		5.0
K_C16.tsv	family	Taxon counts		5.0
K_C16.tsv	genus	Taxon counts		6.0
K_C16.tsv	species	Taxon counts		7.0
K_C16.tsv	strain	Taxon counts		4.0
K_PlusPF.tsv	superkingdom	Bray-Curtis distance (unfiltered)		0.18150523210281475
K_PlusPF.tsv	phylum	Bray-Curtis distance (unfiltered)		0.468868158465474
K_PlusPF.tsv	class	Bray-Curtis distance (unfiltered)		0.5567950312848272
K_PlusPF.tsv	order	Bray-Curtis distance (unfiltered)		0.6960479535040862
K_PlusPF.tsv	family	Bray-Curtis distance (unfiltered)		0.6962923092460129
K_PlusPF.tsv	genus	Bray-Curtis distance (unfiltered)		0.8612884030329615
K_PlusPF.tsv	species	Bray-Curtis distance (unfiltered)		0.9722061663507765
K_PlusPF.tsv	strain	Bray-Curtis distance (unfiltered)		1.0
K_PlusPF.tsv	superkingdom	Shannon diversity (unfiltered)		0.017967425372883424
K_PlusPF.tsv	superkingdom	Shannon equitability (unfiltered)		0.012960757741500725
K_PlusPF.tsv	phylum	Shannon diversity (unfiltered)		1.230626934721982
K_PlusPF.tsv	phylum	Shannon equitability (unfiltered)		0.41794954605252777
K_PlusPF.tsv	class	Shannon diversity (unfiltered)		2.0883080212340728
K_PlusPF.tsv	class	Shannon equitability (unfiltered)		0.5873709085909397
K_PlusPF.tsv	order	Shannon diversity (unfiltered)		2.482213496711791
K_PlusPF.tsv	order	Shannon equitability (unfiltered)		0.5664533111393382
K_PlusPF.tsv	family	Shannon diversity (unfiltered)		2.892121577573191
K_PlusPF.tsv	family	Shannon equitability (unfiltered)		0.5779681476871374
K_PlusPF.tsv	genus	Shannon diversity (unfiltered)		3.2840497395485584
K_PlusPF.tsv	genus	Shannon equitability (unfiltered)		0.5651299363614882
K_PlusPF.tsv	species	Shannon diversity (unfiltered)		3.823139324207033
K_PlusPF.tsv	species	Shannon equitability (unfiltered)		0.6386319176754817
K_PlusPF.tsv	strain	Shannon diversity (unfiltered)		3.343319099383998
K_PlusPF.tsv	strain	Shannon equitability (unfiltered)		0.8834967120615008
K_PlusPF.tsv	superkingdom	True positives (unfiltered)		2.0
K_PlusPF.tsv	superkingdom	False negatives (unfiltered)		0.0
K_PlusPF.tsv	superkingdom	False positives (unfiltered)		2.0
K_PlusPF.tsv	superkingdom	Completeness (unfiltered)		1.0
K_PlusPF.tsv	superkingdom	Purity (unfiltered)		0.5
K_PlusPF.tsv	superkingdom	F1 score (unfiltered)		0.6666666666666666
K_PlusPF.tsv	superkingdom	Jaccard index (unfiltered)		0.5
K_PlusPF.tsv	phylum	True positives (unfiltered)		6.0
K_PlusPF.tsv	phylum	False negatives (unfiltered)		0.0
K_PlusPF.tsv	phylum	False positives (unfiltered)		13.0
K_PlusPF.tsv	phylum	Completeness (unfiltered)		1.0
K_PlusPF.tsv	phylum	Purity (unfiltered)		0.3157894736842105
K_PlusPF.tsv	phylum	F1 score (unfiltered)		0.4799999999999999
K_PlusPF.tsv	phylum	Jaccard index (unfiltered)		0.3157894736842105
K_PlusPF.tsv	class	True positives (unfiltered)		12.0
K_PlusPF.tsv	class	False negatives (unfiltered)		0.0
K_PlusPF.tsv	class	False positives (unfiltered)		23.0
K_PlusPF.tsv	class	Completeness (unfiltered)		1.0
K_PlusPF.tsv	class	Purity (unfiltered)		0.34285714285714286
K_PlusPF.tsv	class	F1 score (unfiltered)		0.5106382978723404
K_PlusPF.tsv	class	Jaccard index (unfiltered)		0.34285714285714286
K_PlusPF.tsv	order	True positives (unfiltered)		13.0
K_PlusPF.tsv	order	False negatives (unfiltered)		1.0
K_PlusPF.tsv	order	False positives (unfiltered)		67.0
K_PlusPF.tsv	order	Completeness (unfiltered)		0.9285714285714286
K_PlusPF.tsv	order	Purity (unfiltered)		0.1625
K_PlusPF.tsv	order	F1 score (unfiltered)		0.2765957446808511
K_PlusPF.tsv	order	Jaccard index (unfiltered)		0.16049382716049382
K_PlusPF.tsv	family	True positives (unfiltered)		13.0
K_PlusPF.tsv	family	False negatives (unfiltered)		3.0
K_PlusPF.tsv	family	False positives (unfiltered)		136.0
K_PlusPF.tsv	family	Completeness (unfiltered)		0.8125
K_PlusPF.tsv	family	Purity (unfiltered)		0.087248322147651
K_PlusPF.tsv	family	F1 score (unfiltered)		0.1575757575757576
K_PlusPF.tsv	family	Jaccard index (unfiltered)		0.08552631578947369
K_PlusPF.tsv	genus	True positives (unfiltered)		12.0
K_PlusPF.tsv	genus	False negatives (unfiltered)		10.0
K_PlusPF.tsv	genus	False positives (unfiltered)		322.0
K_PlusPF.tsv	genus	Completeness (unfiltered)		0.5454545454545454
K_PlusPF.tsv	genus	Purity (unfiltered)		0.03592814371257485
K_PlusPF.tsv	genus	F1 score (unfiltered)		0.06741573033707866
K_PlusPF.tsv	genus	Jaccard index (unfiltered)		0.03488372093023256
K_PlusPF.tsv	species	True positives (unfiltered)		4.0
K_PlusPF.tsv	species	False negatives (unfiltered)		19.0
K_PlusPF.tsv	species	False positives (unfiltered)		394.0
K_PlusPF.tsv	species	Completeness (unfiltered)		0.17391304347826086
K_PlusPF.tsv	species	Purity (unfiltered)		0.010050251256281407
K_PlusPF.tsv	species	F1 score (unfiltered)		0.019002375296912115
K_PlusPF.tsv	species	Jaccard index (unfiltered)		0.009592326139088728
K_PlusPF.tsv	strain	True positives (unfiltered)		0.0
K_PlusPF.tsv	strain	False negatives (unfiltered)		60.0
K_PlusPF.tsv	strain	False positives (unfiltered)		44.0
K_PlusPF.tsv	strain	Completeness (unfiltered)		0.0
K_PlusPF.tsv	strain	Purity (unfiltered)		0.0
K_PlusPF.tsv	strain	Jaccard index (unfiltered)		0.0
K_PlusPF.tsv	superkingdom	L1 norm error (unfiltered)		0.3630104642056295
K_PlusPF.tsv	phylum	L1 norm error (unfiltered)		0.9377363169309482
K_PlusPF.tsv	class	L1 norm error (unfiltered)		1.1135900625696546
K_PlusPF.tsv	order	L1 norm error (unfiltered)		1.3920959070081724
K_PlusPF.tsv	family	L1 norm error (unfiltered)		1.3925846184920272
K_PlusPF.tsv	genus	L1 norm error (unfiltered)		1.7225768060659414
K_PlusPF.tsv	species	L1 norm error (unfiltered)		1.9444123327015381
K_PlusPF.tsv	strain	L1 norm error (unfiltered)		1.9999999999999998
K_PlusPF.tsv	na	Weighted UniFrac error (unfiltered)		0.10581340217358302
K_PlusPF.tsv	na	Unweighted UniFrac error (unfiltered)		6.522959832932101
K_PlusPF.tsv	na	Weighted UniFrac (CAMI) (unfiltered)		12.106920768695556
K_PlusPF.tsv	na	Unweighted UniFrac (CAMI) (unfiltered)		4715.158193153185
K_PlusPF.tsv	superkingdom	Sum of abundances (unfiltered)		1.0
K_PlusPF.tsv	phylum	Sum of abundances (unfiltered)		0.9999999999999999
K_PlusPF.tsv	class	Sum of abundances (unfiltered)		1.0000000000000002
K_PlusPF.tsv	order	Sum of abundances (unfiltered)		0.9999999999999997
K_PlusPF.tsv	family	Sum of abundances (unfiltered)		1.000000000000003
K_PlusPF.tsv	genus	Sum of abundances (unfiltered)		1.000000000000023
K_PlusPF.tsv	species	Sum of abundances (unfiltered)		0.9999999999999857
K_PlusPF.tsv	strain	Sum of abundances (unfiltered)		0.999999999999998
K_PlusPF.tsv	superkingdom	Taxon counts (unfiltered)		4.0
K_PlusPF.tsv	phylum	Taxon counts (unfiltered)		19.0
K_PlusPF.tsv	class	Taxon counts (unfiltered)		35.0
K_PlusPF.tsv	order	Taxon counts (unfiltered)		80.0
K_PlusPF.tsv	family	Taxon counts (unfiltered)		149.0
K_PlusPF.tsv	genus	Taxon counts (unfiltered)		334.0
K_PlusPF.tsv	species	Taxon counts (unfiltered)		398.0
K_PlusPF.tsv	strain	Taxon counts (unfiltered)		44.0
K_PlusPF.tsv	superkingdom	Bray-Curtis distance		0.18084082045107835
K_PlusPF.tsv	phylum	Bray-Curtis distance		0.4754393585578669
K_PlusPF.tsv	class	Bray-Curtis distance		0.5580137293063542
K_PlusPF.tsv	order	Bray-Curtis distance		0.6978174429182191
K_PlusPF.tsv	family	Bray-Curtis distance		0.6875428878639481
K_PlusPF.tsv	genus	Bray-Curtis distance		0.8533851715801218
K_PlusPF.tsv	species	Bray-Curtis distance		0.969148470237593
K_PlusPF.tsv	strain	Bray-Curtis distance		1.0
K_PlusPF.tsv	superkingdom	Shannon diversity		0.0022235902163640527
K_PlusPF.tsv	superkingdom	Shannon equitability		0.0
K_PlusPF.tsv	phylum	Shannon diversity		0.9227847554048355
K_PlusPF.tsv	phylum	Shannon equitability		0.8399548821027327
K_PlusPF.tsv	class	Shannon diversity		1.4776128833991953
K_PlusPF.tsv	class	Shannon equitability		0.9180925042112784
K_PlusPF.tsv	order	Shannon diversity		1.5688184476526363
K_PlusPF.tsv	order	Shannon equitability		0.875574246764568
K_PlusPF.tsv	family	Shannon diversity		1.7807795256100873
K_PlusPF.tsv	family	Shannon equitability		0.7426427441645096
K_PlusPF.tsv	genus	Shannon diversity		1.9090305528696299
K_PlusPF.tsv	genus	Shannon equitability		0.6738040242802665
K_PlusPF.tsv	species	Shannon diversity		2.363004918620098
K_PlusPF.tsv	species	Shannon equitability		0.6594090778373709
K_PlusPF.tsv	strain	Shannon diversity		2.4914944039051385
K_PlusPF.tsv	strain	Shannon equitability		0.7477015280115981
K_PlusPF.tsv	superkingdom	True positives		1.0
K_PlusPF.tsv	superkingdom	False negatives		1.0
K_PlusPF.tsv	superkingdom	False positives		0.0
K_PlusPF.tsv	superkingdom	Completeness		0.5
K_PlusPF.tsv	superkingdom	Purity		1.0
K_PlusPF.tsv	superkingdom	F1 score		0.6666666666666666
K_PlusPF.tsv	superkingdom	Jaccard index		0.5
K_PlusPF.tsv	phylum	True positives		3.0
K_PlusPF.tsv	phylum	False negatives		3.0
K_PlusPF.tsv	phylum	False positives		0.0
K_PlusPF.tsv	phylum	Completeness		0.5
K_PlusPF.tsv	phylum	Purity		1.0
K_PlusPF.tsv	phylum	F1 score		0.6666666666666666
K_PlusPF.tsv	phylum	Jaccard index		0.5
K_PlusPF.tsv	class	True positives		5.0
K_PlusPF.tsv	class	False negatives		7.0
K_PlusPF.tsv	class	False positives		0.0
K_PlusPF.tsv	class	Completeness		0.4166666666666667
K_PlusPF.tsv	class	Purity		1.0
K_PlusPF.tsv	class	F1 score		0.5882352941176471
K_PlusPF.tsv	class	Jaccard index		0.4166666666666667
K_PlusPF.tsv	order	True positives		5.0
K_PlusPF.tsv	order	False negatives		9.0
K_PlusPF.tsv	order	False positives		1.0
K_PlusPF.tsv	order	Completeness		0.35714285714285715
K_PlusPF.tsv	order	Purity		0.8333333333333334
K_PlusPF.tsv	order	F1 score		0.5
K_PlusPF.tsv	order	Jaccard index		0.3333333333333333
K_PlusPF.tsv	family	True positives		6.0
K_PlusPF.tsv	family	False negatives		10.0
K_PlusPF.tsv	family	False positives		5.0
K_PlusPF.tsv	family	Completeness		0.375
K_PlusPF.tsv	family	Purity		0.5454545454545454
K_PlusPF.tsv	family	F1 score		0.4444444444444444
K_PlusPF.tsv	family	Jaccard index		0.2857142857142857
K_PlusPF.tsv	genus	True positives		6.0
K_PlusPF.tsv	genus	False negatives		16.0
K_PlusPF.tsv	genus	False positives		11.0
K_PlusPF.tsv	genus	Completeness		0.2727272727272727
K_PlusPF.tsv	genus	Purity		0.35294117647058826
K_PlusPF.tsv	genus	F1 score		0.30769230769230765
K_PlusPF.tsv	genus	Jaccard index		0.18181818181818182
K_PlusPF.tsv	species	True positives		4.0
K_PlusPF.tsv	species	False negatives		19.0
K_PlusPF.tsv	species	False positives		32.0
K_PlusPF.tsv	species	Completeness		0.17391304347826086
K_PlusPF.tsv	species	Purity		0.1111111111111111
K_PlusPF.tsv	species	F1 score		0.13559322033898305
K_PlusPF.tsv	species	Jaccard index		0.07272727272727272
K_PlusPF.tsv	strain	True positives		0.0
K_PlusPF.tsv	strain	False negatives		60.0
K_PlusPF.tsv	strain	False positives		28.0
K_PlusPF.tsv	strain	Completeness		0.0
K_PlusPF.tsv	strain	Purity		0.0
K_PlusPF.tsv	strain	Jaccard index		0.0
K_PlusPF.tsv	superkingdom	L1 norm error		0.36127907662215186
K_PlusPF.tsv	phylum	L1 norm error		0.9106509861543421
K_PlusPF.tsv	class	L1 norm error		1.0257366073692602
K_PlusPF.tsv	order	L1 norm error		1.2671809286823388
K_PlusPF.tsv	family	L1 norm error		1.2442594065500379
K_PlusPF.tsv	genus	L1 norm error		1.5393279906540034
K_PlusPF.tsv	species	L1 norm error		1.7461922679766206
K_PlusPF.tsv	strain	L1 norm error		1.8072289156626502
K_PlusPF.tsv	na	Weighted UniFrac error		0.09872412616472409
