tool	rank	metric	sample	value
K_C8.tsv	class	Jaccard index		0.38461538461538464
K_C8.tsv	order	True positives		8.0
K_C8.tsv	order	False negatives		6.0
K_C8.tsv	order	False positives		4.0
K_C8.tsv	order	Completeness		0.5714285714285714
K_C8.tsv	order	Purity		0.6666666666666666
K_C8.tsv	order	F1 score		0.6153846153846153
K_C8.tsv	order	Jaccard index		0.4444444444444444
K_C8.tsv	family	True positives		8.0
K_C8.tsv	family	False negatives		8.0
K_C8.tsv	family	False positives		15.0
K_C8.tsv	family	Completeness		0.5
K_C8.tsv	family	Purity		0.34782608695652173
K_C8.tsv	family	F1 score		0.41025641025641024
K_C8.tsv	family	Jaccard index		0.25806451612903225
K_C8.tsv	genus	True positives		7.0
K_C8.tsv	genus	False negatives		15.0
K_C8.tsv	genus	False positives		24.0
K_C8.tsv	genus	Completeness		0.3181818181818182
K_C8.tsv	genus	Purity		0.22580645161290322
K_C8.tsv	genus	F1 score		0.2641509433962264
K_C8.tsv	genus	Jaccard index		0.15217391304347827
K_C8.tsv	species	True positives		4.0
K_C8.tsv	species	False negatives		19.0
K_C8.tsv	species	False positives		34.0
K_C8.tsv	species	Completeness		0.17391304347826086
K_C8.tsv	species	Purity		0.10526315789473684
K_C8.tsv	species	F1 score		0.13114754098360656
K_C8.tsv	species	Jaccard index		0.07017543859649122
K_C8.tsv	strain	True positives		0.0
K_C8.tsv	strain	False negatives		60.0
K_C8.tsv	strain	False positives		6.0
K_C8.tsv	strain	Completeness		0.0
K_C8.tsv	strain	Purity		0.0
K_C8.tsv	strain	Jaccard index		0.0
K_C8.tsv	superkingdom	L1 norm error		0.36251992469746036
K_C8.tsv	phylum	L1 norm error		1.137264580599578
K_C8.tsv	class	L1 norm error		1.2221203536993006
K_C8.tsv	order	L1 norm error		1.4002458092213232
K_C8.tsv	family	L1 norm error		1.507767569136692
K_C8.tsv	genus	L1 norm error		1.7324694374024296
K_C8.tsv	species	L1 norm error		1.914765810466665
K_C8.tsv	strain	L1 norm error		2.000000000000001
K_C8.tsv	na	Weighted UniFrac error		0.11114313132623284
K_C8.tsv	na	Unweighted UniFrac error		0.6637683946341265
K_C8.tsv	na	Weighted UniFrac (CAMI)		12.970740700275103
K_C8.tsv	na	Unweighted UniFrac (CAMI)		845.5945795157693
K_C8.tsv	superkingdom	Sum of abundances		0.999014778325123
K_C8.tsv	phylum	Sum of abundances		0.9890164752870693
K_C8.tsv	class	Sum of abundances		0.9838056680161941
K_C8.tsv	order	Sum of abundances		0.9732984293193704
K_C8.tsv	family	Sum of abundances		0.9714632665452322
K_C8.tsv	genus	Sum of abundances		0.9709133216986584
K_C8.tsv	species	Sum of abundances		0.9703534777651096
K_C8.tsv	strain	Sum of abundances		1.0000000000000002
K_C8.tsv	superkingdom	Taxon counts		1.0
K_C8.tsv	phylum	Taxon counts		4.0
K_C8.tsv	class	Taxon counts		6.0
K_C8.tsv	order	Taxon counts		12.0
K_C8.tsv	family	Taxon counts		23.0
K_C8.tsv	genus	Taxon counts		31.0
K_C8.tsv	species	Taxon counts		38.0
K_C8.tsv	strain	Taxon counts		6.0
K_C16.tsv	superkingdom	Bray-Curtis distance (unfiltered)		0.1817525731861687
K_C16.tsv	phylum	Bray-Curtis distance (unfiltered)		0.5050862820259372
K_C16.tsv	class	Bray-Curtis distance (unfiltered)		0.5800891655747967
K_C16.tsv	order	Bray-Curtis distance (unfiltered)		0.7033653759468923
K_C16.tsv	family	Bray-Curtis distance (unfiltered)		0.7515365950754546
K_C16.tsv	genus	Bray-Curtis distance (unfiltered)		0.8759521184879291
K_C16.tsv	species	Bray-Curtis distance (unfiltered)		0.9722061663507767
K_C16.tsv	strain	Bray-Curtis distance (unfiltered)		1.0
K_C16.tsv	superkingdom	Shannon diversity (unfiltered)		0.009023257382917633
K_C16.tsv	superkingdom	Shannon equitability (unfiltered)		0.008213322821881846
K_C16.tsv	phylum	Shannon diversity (unfiltered)		1.0423043412922528
K_C16.tsv	phylum	Shannon equitability (unfiltered)		0.3949532772917092
K_C16.tsv	class	Shannon diversity (unfiltered)		1.800659247175158
K_C16.tsv	class	Shannon equitability (unfiltered)		0.5825410923162186
K_C16.tsv	order	Shannon diversity (unfiltered)		2.1284309013121594
K_C16.tsv	order	Shannon equitability (unfiltered)		0.5386736564243896
K_C16.tsv	family	Shannon diversity (unfiltered)		2.2395225550472206
K_C16.tsv	family	Shannon equitability (unfiltered)		0.4964735771113636
K_C16.tsv	genus	Shannon diversity (unfiltered)		2.478550082522045
K_C16.tsv	genus	Shannon equitability (unfiltered)		0.4927105992068335
K_C16.tsv	species	Shannon diversity (unfiltered)		2.6371932306584362
K_C16.tsv	species	Shannon equitability (unfiltered)		0.5578542171259312
K_C16.tsv	strain	Shannon diversity (unfiltered)		1.610012437185724
K_C16.tsv	strain	Shannon equitability (unfiltered)		0.827382722664426
K_C16.tsv	superkingdom	True positives (unfiltered)		1.0
K_C16.tsv	superkingdom	False negatives (unfiltered)		1.0
K_C16.tsv	superkingdom	False positives (unfiltered)		2.0
K_C16.tsv	superkingdom	Completeness (unfiltered)		0.5
K_C16.tsv	superkingdom	Purity (unfiltered)		0.3333333333333333
K_C16.tsv	superkingdom	F1 score (unfiltered)		0.4
K_C16.tsv	superkingdom	Jaccard index (unfiltered)		0.25
K_C16.tsv	phylum	True positives (unfiltered)		6.0
K_C16.tsv	phylum	False negatives (unfiltered)		0.0
K_C16.tsv	phylum	False positives (unfiltered)		8.0
K_C16.tsv	phylum	Completeness (unfiltered)		1.0
K_C16.tsv	phylum	Purity (unfiltered)		0.42857142857142855
K_C16.tsv	phylum	F1 score (unfiltered)		0.6
K_C16.tsv	phylum	Jaccard index (unfiltered)		0.42857142857142855
K_C16.tsv	class	True positives (unfiltered)		10.0
K_C16.tsv	class	False negatives (unfiltered)		2.0
K_C16.tsv	class	False positives (unfiltered)		12.0
K_C16.tsv	class	Completeness (unfiltered)		0.8333333333333334
K_C16.tsv	class	Purity (unfiltered)		0.45454545454545453
K_C16.tsv	class	F1 score (unfiltered)		0.5882352941176471
K_C16.tsv	class	Jaccard index (unfiltered)		0.4166666666666667
K_C16.tsv	order	True positives (unfiltered)		13.0
K_C16.tsv	order	False negatives (unfiltered)		1.0
K_C16.tsv	order	False positives (unfiltered)		39.0
K_C16.tsv	order	Completeness (unfiltered)		0.9285714285714286
K_C16.tsv	order	Purity (unfiltered)		0.25
K_C16.tsv	order	F1 score (unfiltered)		0.3939393939393939
K_C16.tsv	order	Jaccard index (unfiltered)		0.24528301886792453
K_C16.tsv	family	True positives (unfiltered)		12.0
K_C16.tsv	family	False negatives (unfiltered)		4.0
K_C16.tsv	family	False positives (unfiltered)		79.0
K_C16.tsv	family	Completeness (unfiltered)		0.75
K_C16.tsv	family	Purity (unfiltered)		0.13186813186813187
K_C16.tsv	family	F1 score (unfiltered)		0.22429906542056077
K_C16.tsv	family	Jaccard index (unfiltered)		0.12631578947368421
K_C16.tsv	genus	True positives (unfiltered)		12.0
K_C16.tsv	genus	False negatives (unfiltered)		10.0
K_C16.tsv	genus	False positives (unfiltered)		141.0
K_C16.tsv	genus	Completeness (unfiltered)		0.5454545454545454
K_C16.tsv	genus	Purity (unfiltered)		0.0784313725490196
K_C16.tsv	genus	F1 score (unfiltered)		0.13714285714285715
K_C16.tsv	genus	Jaccard index (unfiltered)		0.0736196319018405
K_C16.tsv	species	True positives (unfiltered)		4.0
K_C16.tsv	species	False negatives (unfiltered)		19.0
K_C16.tsv	species	False positives (unfiltered)		109.0
K_C16.tsv	species	Completeness (unfiltered)		0.17391304347826086
K_C16.tsv	species	Purity (unfiltered)		0.035398230088495575
K_C16.tsv	species	F1 score (unfiltered)		0.058823529411764705
K_C16.tsv	species	Jaccard index (unfiltered)		0.030303030303030304
K_C16.tsv	strain	True positives (unfiltered)		0.0
K_C16.tsv	strain	False negatives (unfiltered)		60.0
K_C16.tsv	strain	False positives (unfiltered)		7.0
K_C16.tsv	strain	Completeness (unfiltered)		0.0
K_C16.tsv	strain	Purity (unfiltered)		0.0
K_C16.tsv	strain	Jaccard index (unfiltered)		0.0
K_C16.tsv	superkingdom	L1 norm error (unfiltered)		0.3635051463723374
K_C16.tsv	phylum	L1 norm error (unfiltered)		1.0101725640518742
K_C16.tsv	class	L1 norm error (unfiltered)		1.160178331149593
K_C16.tsv	order	L1 norm error (unfiltered)		1.4067307518937842
K_C16.tsv	family	L1 norm error (unfiltered)		1.5030731901509073
K_C16.tsv	genus	L1 norm error (unfiltered)		1.7519042369758537
K_C16.tsv	species	L1 norm error (unfiltered)		1.9444123327015543
K_C16.tsv	strain	L1 norm error (unfiltered)		2.0
K_C16.tsv	na	Weighted UniFrac error (unfiltered)		0.10808830533359906
K_C16.tsv	na	Unweighted UniFrac error (unfiltered)		2.597679360156207
K_C16.tsv	na	Weighted UniFrac (CAMI) (unfiltered)		12.324740070698148
K_C16.tsv	na	Unweighted UniFrac (CAMI) (unfiltered)		2039.0010399230937
K_C16.tsv	superkingdom	Sum of abundances (unfiltered)		1.0
K_C16.tsv	phylum	Sum of abundances (unfiltered)		0.9999999999999996
K_C16.tsv	class	Sum of abundances (unfiltered)		0.9999999999999996
K_C16.tsv	order	Sum of abundances (unfiltered)		0.9999999999999984
K_C16.tsv	family	Sum of abundances (unfiltered)		0.9999999999999949
K_C16.tsv	genus	Sum of abundances (unfiltered)		0.9999999999999999
K_C16.tsv	species	Sum of abundances (unfiltered)		1.0000000000000029
K_C16.tsv	strain	Sum of abundances (unfiltered)		0.9999999999999997
K_C16.tsv	superkingdom	Taxon counts (unfiltered)		3.0
K_C16.tsv	phylum	Taxon counts (unfiltered)		14.0
K_C16.tsv	class	Taxon counts (unfiltered)		22.0
K_C16.tsv	order	Taxon counts (unfiltered)		52.0
K_C16.tsv	family	Taxon counts (unfiltered)		91.0
K_C16.tsv	genus	Taxon counts (unfiltered)		153.0
K_C16.tsv	species	Taxon counts (unfiltered)		113.0
K_C16.tsv	strain	Taxon counts (unfiltered)		7.0
K_C16.tsv	superkingdom	Bray-Curtis distance		0.18131710356040295
K_C16.tsv	phylum	Bray-Curtis distance		0.5146387281869984
K_C16.tsv	class	Bray-Curtis distance		0.5876216712627347
K_C16.tsv	order	Bray-Curtis distance		0.7044033836660636
K_C16.tsv	family	Bray-Curtis distance		0.7509386623603101
K_C16.tsv	genus	Bray-Curtis distance		0.8749112895582394
K_C16.tsv	species	Bray-Curtis distance		0.9717856544583893
K_C16.tsv	strain	Bray-Curtis distance		1.0
K_C16.tsv	superkingdom	Shannon diversity		0.0010632637195571411
K_C16.tsv	superkingdom	Shannon equitability		0.0
K_C16.tsv	phylum	Shannon diversity		0.9557353763131975
K_C16.tsv	phylum	Shannon equitability		0.6894173439045986
K_C16.tsv	class	Shannon diversity		1.6376874185246972
K_C16.tsv	class	Shannon equitability		0.9140107512479135
K_C16.tsv	order	Shannon diversity		1.9315024580658822
K_C16.tsv	order	Shannon equitability		0.7132447017709408
K_C16.tsv	family	Shannon diversity		2.01681360849493
K_C16.tsv	family	Shannon equitability		0.5628025533370936
K_C16.tsv	genus	Shannon diversity		2.245476497015647
K_C16.tsv	genus	Shannon equitability		0.5109801975130656
K_C16.tsv	species	Shannon diversity		2.421063570261174
K_C16.tsv	species	Shannon equitability		0.5679674852669468
K_C16.tsv	strain	Shannon diversity		1.610012437185724
K_C16.tsv	strain	Shannon equitability		0.827382722664426
K_C16.tsv	superkingdom	True positives		1.0
K_C16.tsv	superkingdom	False negatives		1.0
K_C16.tsv	superkingdom	False positives		0.0
K_C16.tsv	superkingdom	Completeness		0.5
K_C16.tsv	superkingdom	Purity		1.0
K_C16.tsv	superkingdom	F1 score		0.6666666666666666
K_C16.tsv	superkingdom	Jaccard index		0.5
K_C16.tsv	phylum	True positives		3.0
K_C16.tsv	phylum	False negatives		3.0
K_C16.tsv	phylum	False positives		1.0
K_C16.tsv	phylum	Completeness		0.5
K_C16.tsv	phylum	Purity		0.75
K_C16.tsv	phylum	F1 score		0.6
K_C16.tsv	phylum	Jaccard index		0.42857142857142855
K_C16.tsv	class	True positives		5.0
K_C16.tsv	class	False negatives		7.0
K_C16.tsv	class	False positives		1.0
K_C16.tsv	class	Completeness		0.4166666666666667
K_C16.tsv	class	Purity		0.8333333333333334
K_C16.tsv	class	F1 score		0.5555555555555556
K_C16.tsv	class	Jaccard index		0.38461538461538464
K_C16.tsv	order	True positives		8.0
K_C16.tsv	order	False negatives		6.0
K_C16.tsv	order	False positives		7.0
K_C16.tsv	order	Completeness		0.5714285714285714
K_C16.tsv	order	Purity		0.5333333333333333
K_C16.tsv	order	F1 score		0.5517241379310344
K_C16.tsv	order	Jaccard index		0.38095238095238093
K_C16.tsv	family	True positives		8.0
K_C16.tsv	family	False negatives		8.0
K_C16.tsv	family	False positives		28.0
K_C16.tsv	family	Completeness		0.5
K_C16.tsv	family	Purity		0.2222222222222222
K_C16.tsv	family	F1 score		0.30769230769230765
K_C16.tsv	family	Jaccard index		0.18181818181818182
K_C16.tsv	genus	True positives		10.0
K_C16.tsv	genus	False negatives		12.0
K_C16.tsv	genus	False positives		71.0
K_C16.tsv	genus	Completeness		0.45454545454545453
K_C16.tsv	genus	Purity		0.12345679012345678
K_C16.tsv	genus	F1 score		0.1941747572815534
K_C16.tsv	genus	Jaccard index		0.10752688172043011
K_C16.tsv	species	True positives		4.0
K_C16.tsv	species	False negatives		19.0
K_C16.tsv	species	False positives		67.0
K_C16.tsv	species	Completeness		0.17391304347826086
K_C16.tsv	species	Purity		0.056338028169014086
K_C16.tsv	species	F1 score		0.0851063829787234
K_C16.tsv	species	Jaccard index		0.044444444444444446
K_C16.tsv	strain	True positives		0.0
K_C16.tsv	strain	False negatives		60.0
K_C16.tsv	strain	False positives		7.0
K_C16.tsv	strain	Completeness		0.0
K_C16.tsv	strain	Purity		0.0
K_C16.tsv	strain	Jaccard index		0.0
K_C16.tsv	superkingdom	L1 norm error		0.3624413165851033
K_C16.tsv	phylum	L1 norm error		1.020589230718541
K_C16.tsv	class	L1 norm error		1.1577151588064643
K_C16.tsv	order	L1 norm error		1.3887262507685023
K_C16.tsv	family	L1 norm error		1.4794861852554915
K_C16.tsv	genus	L1 norm error		1.723629808701425
K_C16.tsv	species	L1 norm error		1.914603957967702
K_C16.tsv	strain	L1 norm error		2.0
K_C16.tsv	na	Weighted UniFrac error		0.10733224834027665
K_C16.tsv	na	Unweighted UniFrac error		1.2583483795432469
K_C16.tsv	na	Weighted UniFrac (CAMI)		12.371649506358235
K_C16.tsv	na	Unweighted UniFrac (CAMI)		1257.7109142925176
K_C16.tsv	superkingdom	Sum of abundances		0.9989361702127659
K_C16.tsv	phylum	Sum of abundances		0.9831178160919538
K_C16.tsv	class	Sum of abundances		0.9701709712622769
K_C16.tsv	order	Sum of abundances		0.9714928732183035
K_C16.tsv	family	Sum of abundances		0.9701824655095658
K_C16.tsv	genus	Sum of abundances		0.9700623700623643
K_C16.tsv	species	Sum of abundances		0.9701916252661481
K_C16.tsv	strain	Sum of abundances		0.9999999999999997
K_C16.tsv	superkingdom	Taxon counts		1.0
K_C16.tsv	phylum	Taxon counts		4.0
K_C16.tsv	class	Taxon counts		6.0
K_C16.tsv	order	Taxon counts		15.0
K_C16.tsv	family	Taxon counts		36.0
K_C16.tsv	genus	Taxon counts		81.0
K_C16.tsv	species	Taxon counts		71.0
K_C16.tsv	strain	Taxon counts		7.0
K_PlusPF.tsv	superkingdom	Bray-Curtis distance (unfiltered)		0.18150523210281475
K_PlusPF.tsv	phylum	Bray-Curtis distance (unfiltered)		0.4688681584654739
K_PlusPF.tsv	class	Bray-Curtis distance (unfiltered)		0.5567950312848272
K_PlusPF.tsv	order	Bray-Curtis distance (unfiltered)		0.6960479535040862
K_PlusPF.tsv	family	Bray-Curtis distance (unfiltered)		0.6962923092460129
K_PlusPF.tsv	genus	Bray-Curtis distance (unfiltered)		0.8612884030329615
K_PlusPF.tsv	species	Bray-Curtis distance (unfiltered)		0.9722061663507765
K_PlusPF.tsv	strain	Bray-Curtis distance (unfiltered)		1.0
K_PlusPF.tsv	superkingdom	Shannon diversity (unfiltered)		0.017967425372883424
K_PlusPF.tsv	superkingdom	Shannon equitability (unfiltered)		0.012960757741500725
K_PlusPF.tsv	phylum	Shannon diversity (unfiltered)		1.230626934721982
K_PlusPF.tsv	phylum	Shannon equitability (unfiltered)		0.41794954605252777
K_PlusPF.tsv	class	Shannon diversity (unfiltered)		2.0883080212340728
K_PlusPF.tsv	class	Shannon equitability (unfiltered)		0.5873709085909397
K_PlusPF.tsv	order	Shannon diversity (unfiltered)		2.482213496711791
K_PlusPF.tsv	order	Shannon equitability (unfiltered)		0.5664533111393382
K_PlusPF.tsv	family	Shannon diversity (unfiltered)		2.892121577573191
K_PlusPF.tsv	family	Shannon equitability (unfiltered)		0.5779681476871374
K_PlusPF.tsv	genus	Shannon diversity (unfiltered)		3.2840497395485584
K_PlusPF.tsv	genus	Shannon equitability (unfiltered)		0.5651299363614882
K_PlusPF.tsv	species	Shannon diversity (unfiltered)		3.823139324207033
K_PlusPF.tsv	species	Shannon equitability (unfiltered)		0.6386319176754817
K_PlusPF.tsv	strain	Shannon diversity (unfiltered)		3.343319099383998
K_PlusPF.tsv	strain	Shannon equitability (unfiltered)		0.8834967120615008
K_PlusPF.tsv	superkingdom	True positives (unfiltered)		2.0
K_PlusPF.tsv	superkingdom	False negatives (unfiltered)		0.0
K_PlusPF.tsv	superkingdom	False positives (unfiltered)		2.0
K_PlusPF.tsv	superkingdom	Completeness (unfiltered)		1.0
K_PlusPF.tsv	superkingdom	Purity (unfiltered)		0.5
K_PlusPF.tsv	superkingdom	F1 score (unfiltered)		0.6666666666666666
K_PlusPF.tsv	superkingdom	Jaccard index (unfiltered)		0.5
K_PlusPF.tsv	phylum	True positives (unfiltered)		6.0
K_PlusPF.tsv	phylum	False negatives (unfiltered)		0.0
K_PlusPF.tsv	phylum	False positives (unfiltered)		13.0
K_PlusPF.tsv	phylum	Completeness (unfiltered)		1.0
K_PlusPF.tsv	phylum	Purity (unfiltered)		0.3157894736842105
K_PlusPF.tsv	phylum	F1 score (unfiltered)		0.4799999999999999
K_PlusPF.tsv	phylum	Jaccard index (unfiltered)		0.3157894736842105
K_PlusPF.tsv	class	True positives (unfiltered)		12.0
K_PlusPF.tsv	class	False negatives (unfiltered)		0.0
K_PlusPF.tsv	class	False positives (unfiltered)		23.0
K_PlusPF.tsv	class	Completeness (unfiltered)		1.0
K_PlusPF.tsv	class	Purity (unfiltered)		0.34285714285714286
K_PlusPF.tsv	class	F1 score (unfiltered)		0.5106382978723404
K_PlusPF.tsv	class	Jaccard index (unfiltered)		0.34285714285714286
K_PlusPF.tsv	order	True positives (unfiltered)		13.0
K_PlusPF.tsv	order	False negatives (unfiltered)		1.0
K_PlusPF.tsv	order	False positives (unfiltered)		67.0
K_PlusPF.tsv	order	Completeness (unfiltered)		0.9285714285714286
K_PlusPF.tsv	order	Purity (unfiltered)		0.1625
K_PlusPF.tsv	order	F1 score (unfiltered)		0.2765957446808511
K_PlusPF.tsv	order	Jaccard index (unfiltered)		0.16049382716049382
K_PlusPF.tsv	family	True positives (unfiltered)		13.0
K_PlusPF.tsv	family	False negatives (unfiltered)		3.0
K_PlusPF.tsv	family	False positives (unfiltered)		136.0
K_PlusPF.tsv	family	Completeness (unfiltered)		0.8125
K_PlusPF.tsv	family	Purity (unfiltered)		0.087248322147651
K_PlusPF.tsv	family	F1 score (unfiltered)		0.1575757575757576
K_PlusPF.tsv	family	Jaccard index (unfiltered)		0.08552631578947369
K_PlusPF.tsv	genus	True positives (unfiltered)		12.0
K_PlusPF.tsv	genus	False negatives (unfiltered)		10.0
K_PlusPF.tsv	genus	False positives (unfiltered)		322.0
K_PlusPF.tsv	genus	Completeness (unfiltered)		0.5454545454545454
K_PlusPF.tsv	genus	Purity (unfiltered)		0.03592814371257485
K_PlusPF.tsv	genus	F1 score (unfiltered)		0.06741573033707866
K_PlusPF.tsv	genus	Jaccard index (unfiltered)		0.03488372093023256
K_PlusPF.tsv	species	True positives (unfiltered)		4.0
K_PlusPF.tsv	species	False negatives (unfiltered)		19.0
K_PlusPF.tsv	species	False positives (unfiltered)		394.0
K_PlusPF.tsv	species	Completeness (unfiltered)		0.17391304347826086
K_PlusPF.tsv	species	Purity (unfiltered)		0.010050251256281407
K_PlusPF.tsv	species	F1 score (unfiltered)		0.019002375296912115
K_PlusPF.tsv	species	Jaccard index (unfiltered)		0.009592326139088728
K_PlusPF.tsv	strain	True positives (unfiltered)		0.0
K_PlusPF.tsv	strain	False negatives (unfiltered)		60.0
K_PlusPF.tsv	strain	False positives (unfiltered)		44.0
K_PlusPF.tsv	strain	Completeness (unfiltered)		0.0
K_PlusPF.tsv	strain	Purity (unfiltered)		0.0
K_PlusPF.tsv	strain	Jaccard index (unfiltered)		0.0
K_PlusPF.tsv	superkingdom	L1 norm error (unfiltered)		0.3630104642056295
K_PlusPF.tsv	phylum	L1 norm error (unfiltered)		0.9377363169309478
K_PlusPF.tsv	class	L1 norm error (unfiltered)		1.1135900625696544
K_PlusPF.tsv	order	L1 norm error (unfiltered)		1.3920959070081724
K_PlusPF.tsv	family	L1 norm error (unfiltered)		1.3925846184920252
K_PlusPF.tsv	genus	L1 norm error (unfiltered)		1.7225768060659379
K_PlusPF.tsv	species	L1 norm error (unfiltered)		1.9444123327015383
K_PlusPF.tsv	strain	L1 norm error (unfiltered)		1.9999999999999998
K_PlusPF.tsv	na	Weighted UniFrac error (unfiltered)		0.10581340217358308
K_PlusPF.tsv	na	Unweighted UniFrac error (unfiltered)		6.522959832932098
K_PlusPF.tsv	na	Weighted UniFrac (CAMI) (unfiltered)		12.106920768695563
K_PlusPF.tsv	na	Unweighted UniFrac (CAMI) (unfiltered)		4715.158193153186
K_PlusPF.tsv	superkingdom	Sum of abundances (unfiltered)		1.0
K_PlusPF.tsv	phylum	Sum of abundances (unfiltered)		0.9999999999999999
K_PlusPF.tsv	class	Sum of abundances (unfiltered)		1.0000000000000002
K_PlusPF.tsv	order	Sum of abundances (unfiltered)		0.9999999999999997
K_PlusPF.tsv	family	Sum of abundances (unfiltered)		1.000000000000003
K_PlusPF.tsv	genus	Sum of abundances (unfiltered)		1.000000000000023
K_PlusPF.tsv	species	Sum of abundances (unfiltered)		0.9999999999999857
K_PlusPF.tsv	strain	Sum of abundances (unfiltered)		0.999999999999998
K_PlusPF.tsv	superkingdom	Taxon counts (unfiltered)		4.0
K_PlusPF.tsv	phylum	Taxon counts (unfiltered)		19.0
K_PlusPF.tsv	class	Taxon counts (unfiltered)		35.0
K_PlusPF.tsv	order	Taxon counts (unfiltered)		80.0
K_PlusPF.tsv	family	Taxon counts (unfiltered)		149.0
K_PlusPF.tsv	genus	Taxon counts (unfiltered)		334.0
K_PlusPF.tsv	species	Taxon counts (unfiltered)		398.0
K_PlusPF.tsv	strain	Taxon counts (unfiltered)		44.0
K_PlusPF.tsv	superkingdom	Bray-Curtis distance		0.18084082045107835
K_PlusPF.tsv	phylum	Bray-Curtis distance		0.46825179516561327
K_PlusPF.tsv	class	Bray-Curtis distance		0.5623509456433288
K_PlusPF.tsv	order	Bray-Curtis distance		0.6932006201998155
K_PlusPF.tsv	family	Bray-Curtis distance		0.691735114658856
K_PlusPF.tsv	genus	Bray-Curtis distance		0.8591887933462344
K_PlusPF.tsv	species	Bray-Curtis distance		0.9717838370509732
K_PlusPF.tsv	strain	Bray-Curtis distance		1.0
K_PlusPF.tsv	superkingdom	Shannon diversity		0.0022235902163640527
K_PlusPF.tsv	superkingdom	Shannon equitability		0.0
K_PlusPF.tsv	phylum	Shannon diversity		1.1681031893577445
K_PlusPF.tsv	phylum	Shannon equitability		0.725783318718468
K_PlusPF.tsv	class	Shannon diversity		1.9439206154820017
K_PlusPF.tsv	class	Shannon equitability		0.8442339965618062
K_PlusPF.tsv	order	Shannon diversity		2.2704261882661547
K_PlusPF.tsv	order	Shannon equitability		0.70534755355439
K_PlusPF.tsv	family	Shannon diversity		2.6596763510441037
K_PlusPF.tsv	family	Shannon equitability		0.6303285920728278
K_PlusPF.tsv	genus	Shannon diversity		3.0399492730267768
K_PlusPF.tsv	genus	Shannon equitability		0.560364475844168
K_PlusPF.tsv	species	Shannon diversity		3.589261521385566
K_PlusPF.tsv	species	Shannon equitability		0.620899631955667
K_PlusPF.tsv	strain	Shannon diversity		3.236841012449142
K_PlusPF.tsv	strain	Shannon equitability		0.86600511629376
K_PlusPF.tsv	superkingdom	True positives		1.0
K_PlusPF.tsv	superkingdom	False negatives		1.0
K_PlusPF.tsv	superkingdom	False positives		0.0
K_PlusPF.tsv	superkingdom	Completeness		0.5
K_PlusPF.tsv	superkingdom	Purity		1.0
K_PlusPF.tsv	superkingdom	F1 score		0.6666666666666666
K_PlusPF.tsv	superkingdom	Jaccard index		0.5
K_PlusPF.tsv	phylum	True positives		4.0
K_PlusPF.tsv	phylum	False negatives		2.0
K_PlusPF.tsv	phylum	False positives		1.0
K_PlusPF.tsv	phylum	Completeness		0.6666666666666666
K_PlusPF.tsv	phylum	Purity		0.8
K_PlusPF.tsv	phylum	F1 score		0.7272727272727272
K_PlusPF.tsv	phylum	Jaccard index		0.5714285714285714
K_PlusPF.tsv	class	True positives		8.0
K_PlusPF.tsv	class	False negatives		4.0
K_PlusPF.tsv	class	False positives		2.0
K_PlusPF.tsv	class	Completeness		0.6666666666666666
K_PlusPF.tsv	class	Purity		0.8
K_PlusPF.tsv	class	F1 score		0.7272727272727272
K_PlusPF.tsv	class	Jaccard index		0.5714285714285714
K_PlusPF.tsv	order	True positives		11.0
K_PlusPF.tsv	order	False negatives		3.0
K_PlusPF.tsv	order	False positives		14.0
K_PlusPF.tsv	order	Completeness		0.7857142857142857
K_PlusPF.tsv	order	Purity		0.44
K_PlusPF.tsv	order	F1 score		0.5641025641025641
K_PlusPF.tsv	order	Jaccard index		0.39285714285714285
K_PlusPF.tsv	family	True positives		13.0
K_PlusPF.tsv	family	False negatives		3.0
K_PlusPF.tsv	family	False positives		55.0
K_PlusPF.tsv	family	Completeness		0.8125
K_PlusPF.tsv	family	Purity		0.19117647058823528
K_PlusPF.tsv	family	F1 score		0.30952380952380953
K_PlusPF.tsv	family	Jaccard index		0.18309859154929578
K_PlusPF.tsv	genus	True positives		12.0
K_PlusPF.tsv	genus	False negatives		10.0
K_PlusPF.tsv	genus	False positives		215.0
K_PlusPF.tsv	genus	Completeness		0.5454545454545454
K_PlusPF.tsv	genus	Purity		0.05286343612334802
K_PlusPF.tsv	genus	F1 score		0.0963855421686747
K_PlusPF.tsv	genus	Jaccard index		0.05063291139240506
K_PlusPF.tsv	species	True positives		4.0
K_PlusPF.tsv	species	False negatives		19.0
K_PlusPF.tsv	species	False positives		320.0
K_PlusPF.tsv	species	Completeness		0.17391304347826086
K_PlusPF.tsv	species	Purity		0.012345679012345678
K_PlusPF.tsv	species	F1 score		0.023054755043227668
K_PlusPF.tsv	species	Jaccard index		0.011661807580174927
K_PlusPF.tsv	strain	True positives		0.0
K_PlusPF.tsv	strain	False negatives		60.0
K_PlusPF.tsv	strain	False positives		42.0
K_PlusPF.tsv	strain	Completeness		0.0
K_PlusPF.tsv	strain	Purity		0.0
K_PlusPF.tsv	strain	Jaccard index		0.0
K_PlusPF.tsv	superkingdom	L1 norm error		0.36127907662215186
K_PlusPF.tsv	phylum	L1 norm error		0.9324630666912549
K_PlusPF.tsv	class	L1 norm error		1.112132336622132
K_PlusPF.tsv	order	L1 norm error		1.3664347391631875
K_PlusPF.tsv	family	L1 norm error		1.3630178737613476
K_PlusPF.tsv	genus	L1 norm error		1.692755178418219
K_PlusPF.tsv	species	L1 norm error		1.9144770576206327
